	ID	quota sec	word	previous + word	first_letter	strategy	order_letter	order_whole_test	frequency	pause	VP	VS	N of words	N of words_P	N of words_O	N of words_S	mean pause	type	strategy_name	strategy_paper_name
537	pr_L_3	1	подкаст	['полка', 'подкаст']	п	8	4	4		0.01			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
538	pr_L_3	1	продукт	['подкаст', 'продукт']	п	8	5	5	136.7	2.35	1.0		55	23	12	20	2.516153846	senior academics	individual association strategy	S4
539	pr_L_3	1	пенсия	['продукт', 'пенсия']	п	8	6	6	53.9	2.3			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
540	pr_L_3	1	планка	['пенсия', 'планка']	п	8	7	7	8.4	1.67	1.0		55	23	12	20	2.516153846	senior academics	individual association strategy	S4
541	pr_L_3	1	порядок	['планка', 'порядок']	п	3	8	8	307.6	0.2			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
542	pr_L_3	2	пенсильванский	['порядок', 'Пенсильвания']	п	8	9	9	0.3	2.11			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
543	pr_L_3	2	поток	['Пенсильвания', 'поток', '(мыслей)']	п	8	10	10	84.8	1.58			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
544	pr_L_3	2	пункт	['поток', '(мыслей)', 'пункт']	п	8	11	11	144.0	2.17	1.0		55	23	12	20	2.516153846	senior academics	individual association strategy	S4
545	pr_L_3	2	подпункт	['пункт', 'подпункт']	п	2	12	12	3.4	0.47			55	23	12	20	2.516153846	senior academics	derivative strategy	S2
546	pr_L_3	2	парадокс	['подпункт', 'парадокс']	п	8	13	13	16.4	2.35			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
547	pr_L_3	2	подтверждение	['парадокс', 'подтверждение']	п	3	14	14	26.6	1.31			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
548	pr_L_3	2	продолжение	['подтверждение', 'продолжение']	п	3	15	15	42.5	0.16			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
549	pr_L_3	2	популяция	['продолжение', 'популяция']	п	3	16	16	10.4	3.32			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
550	pr_L_3	3	популярность	['популяция', 'популярность']	п	1	17	17	24.6	3.25			55	23	12	20	2.516153846	senior academics	phonetic strategy	S1
551	pr_L_3	3	поза	['популярность', 'поза']	п	3	18	18	29.8	0.73			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
552	pr_L_3	3	пикантность	['поза', 'пикантность']	п	3	19	19	1.0	4.3			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
553	pr_L_3	3	периферическое	['пикантность', 'периферическое', '(зрение)']	п	4	20	20	0.04	3.3			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
554	pr_L_3	3	палитра	['периферическое', '(зрение)', 'палитра']	п	8	21	21	3.5	5.81	1.0	1.0	55	23	12	20	2.516153846	senior academics	individual association strategy	S4
555	pr_L_3	3	природа	['палитра', 'природа']	п	3	22	22	169.9	0.93			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
556	pr_L_3	3	поиск	['природа', 'поиск']	п	8	23	23	105.0	3.28			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
557	pr_L_3	1	осанка		о	nan	1	24	3.8				55	23	12	20	2.516153846	senior academics		
558	pr_L_3	1	особенность	['осанка', 'особенность']	о	8	2	25	113.0	0.43			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
559	pr_L_3	1	острота	['особенность', 'острота']	о	8	3	26	12.8	2.21	1.0		55	23	12	20	2.516153846	senior academics	individual association strategy	S4
560	pr_L_3	1	осторожность	['острота', 'осторожность']	о	1	4	27	11.1	1.24			55	23	12	20	2.516153846	senior academics	phonetic strategy	S1
561	pr_L_3	1	опыт	['осторожность', 'опыт']	о	8	5	28	218.8	2.19			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
562	pr_L_3	1	операционная	['опыт', 'операционная', '(система)']	о	4	6	29	255.0	1.11			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
563	pr_L_3	1	операция	['операционная', '(система)', 'операция']	о	2	7	30	153.3	3.37			55	23	12	20	2.516153846	senior academics	derivative strategy	S2
564	pr_L_3	2	определение	['операция', 'определение']	о	1	8	31	120.1	2.01			55	23	12	20	2.516153846	senior academics	phonetic strategy	S1
565	pr_L_3	2	обтекаемость	['определение', 'обтекаемость']	о	1	9	32	1.6	5.72			55	23	12	20	2.516153846	senior academics	phonetic strategy	S1
566	pr_L_3	2	остров	['обтекаемость', 'остров']	о	8	10	33	95.7	8.24			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
567	pr_L_3	3	основа	['остров', 'основа']	о	8	11	34	231.0	5.27			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
568	pr_L_3	3	опасность	['основа', 'опасность']	о	8	12	35	68.4	12.88	1.0		55	23	12	20	2.516153846	senior academics	individual association strategy	S4
569	pr_L_3	1	система		с	nan	1	36	617.8				55	23	12	20	2.516153846	senior academics		
570	pr_L_3	1	сервисы	['система', 'сервисы']	с	3	2	37	14.6	0.1			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
571	pr_L_3	1	системообразующий	['сервисы', 'системообразующий']	с	2а	3	38	1.2	0.01			55	23	12	20	2.516153846	senior academics	derivative strategy	S2
572	pr_L_3	1	ситуация	['системообразующий', 'ситуация']	с	8	4	39	298.8	0.01			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
573	pr_L_3	1	стагнация	['ситуация', 'стагнация']	с	1	5	40	2.0	0.1			55	23	12	20	2.516153846	senior academics	phonetic strategy	S1
574	pr_L_3	1	супер	['стагнация', 'супер']	с	8	6	41	4.8	1.65	1.0	1.0	55	23	12	20	2.516153846	senior academics	individual association strategy	S4
575	pr_L_3	1	студент	['супер', 'студент']	с	8	7	42	105.4	0.91	1.0		55	23	12	20	2.516153846	senior academics	individual association strategy	S4
576	pr_L_3	1	стол	['студент', 'стол']	с	5	8	43	402.5	2.49	1.0		55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
577	pr_L_3	1	стул	['стол', 'стул']	с	7	9	44	87.6	0.01			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
578	pr_L_3	2	соматика	['стул', 'соматика']	с	4	10	45	0.05	4.8			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
579	pr_L_3	2	саппорт	['соматика', 'саппорт']	с	4	11	46	0.01	6.43			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
580	pr_L_3	2	символ	['саппорт', 'символ']	с	8	12	47	46.4	3.6			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
581	pr_L_3	2	стратегия	['символ', 'стратегия']	с	4	13	48	41.6	2.1			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
582	pr_L_3	3	структура	['стратегия', 'структура']	с	4	14	49	202.1	1.76			55	23	12	20	2.516153846	senior academics	semantic-field strategy	S3
583	pr_L_3	3	станция	['структура', 'станция']	с	8	15	50	103.0	6.09			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
584	pr_L_3	3	сток	['станция', 'сток']	с	8	16	51	5.2	1.72			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
585	pr_L_3	3	стук	['сток', 'стук']	с	1	17	52	24.2	1.76			55	23	12	20	2.516153846	senior academics	phonetic strategy	S1
586	pr_L_3	3	стимул	['стук', 'стимул']	с	8	18	53	10.8	2.4			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
587	pr_L_3	3	судьба	['стимул', 'судьба']	с	8	19	54	213.9	3.35			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
588	pr_L_3	3	сооружение	['судьба', 'сооружение']	с	8	20	55	35.3	5.08			55	23	12	20	2.516153846	senior academics	individual association strategy	S4
589	pr_M_1	1	предложение		п	nan	1	1	134.5				54	17	17	20	2.639803922	senior academics		
590	pr_M_1	1	положение	['предложение', 'положение']	п	1	2	2	268.2	0.78			54	17	17	20	2.639803922	senior academics	phonetic strategy	S1
591	pr_M_1	1	предсказание	['положение', 'предсказание']	п	2а	3	3	8.0	0.64			54	17	17	20	2.639803922	senior academics	derivative strategy	S2
592	pr_M_1	1	предисловие	['предсказание', 'предисловие']	п	2	4	4	11.2	0.8			54	17	17	20	2.639803922	senior academics	derivative strategy	S2
593	pr_M_1	1	повествование	['предисловие', 'повествование']	п	3	5	5	12.7	0.8			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
594	pr_M_1	1	парта	['повествование', 'парта']	п	3	6	6	13.3	1.42			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
595	pr_M_1	1	пример	['парта', 'пример']	п	3	7	7	201.2	0.73			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
596	pr_M_1	1	прикладной	['пример', 'прикладной']	п	8	8	8	16.8	0.82			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
597	pr_M_1	1	правильный	['прикладной', 'правильный']	п	3	9	9	92.4	0.84			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
598	pr_M_1	1	прекрасный	['правильный', 'прекрасный']	п	3	10	10	148.4	0.84			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
599	pr_M_1	2	премудрый	['прекрасный', 'премудрый']	п	3	11	11	1.6	0.82			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
600	pr_M_1	3	прилагательный	['премудрый', 'прилагательный']	п	1	12	12	2.6	27.61	1.0	1.0	54	17	17	20	2.639803922	senior academics	phonetic strategy	S1
601	pr_M_1	3	поэт	['прилагательный', 'поэт']	п	3	13	13	155.1	1.24			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
602	pr_M_1	3	поэма	['поэт', 'поэма']	п	2	14	14	26.3	1.78			54	17	17	20	2.639803922	senior academics	derivative strategy	S2
603	pr_M_1	3	поэзия	['поэма', 'поэзия']	п	2	15	15	57.3	1.13			54	17	17	20	2.639803922	senior academics	derivative strategy	S2
604	pr_M_1	3	Пушкин	['поэзия', 'Пушкин']	п	7	16	16	94.8	0.36			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
605	pr_M_1	3	правильный	['Пушкин', 'правильный']	п	8	17	17	92.4	4.57			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
606	pr_M_1	1	облако		о	nan	1	18	43.0				54	17	17	20	2.639803922	senior academics		
607	pr_M_1	1	объективный	['облако', 'объективный']	о	1	2	19	39.6	0.71			54	17	17	20	2.639803922	senior academics	phonetic strategy	S1
608	pr_M_1	1	очаровательный	['объективный', 'очаровательный']	о	8	3	20	13.8	1.47			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
609	pr_M_1	1	окно	['очаровательный', 'окно']	о	5	4	21	280.8	2.3			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
610	pr_M_1	1	околица	['окно', 'околица']	о	1	5	22	3.0	6.2		1.0	54	17	17	20	2.639803922	senior academics	phonetic strategy	S1
611	pr_M_1	2	озеро	['околица', 'озеро']	о	8	6	23	54.9	1.49			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
612	pr_M_1	2	очаровательный	['озеро', 'очаровательный']	о	8	7	24	13.8	4.34			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
613	pr_M_1	2	объективный	['очаровательный', 'объективный']	о	8	8	25	39.6	2.06		1.0	54	17	17	20	2.639803922	senior academics	individual association strategy	S4
614	pr_M_1	2	объектив	['объективный', 'объектив']	о	2	9	26	5.3	1.15			54	17	17	20	2.639803922	senior academics	derivative strategy	S2
615	pr_M_1	2	оккуляр	['объектив', 'оккуляр']	о	3	10	27	1.2	1.22			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
616	pr_M_1	2	очки	['оккуляр', 'очки']	о	3	11	28	56.0	1.56			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
617	pr_M_1	3	отоларинголог	['очки', 'отоларинголог']	о	3	12	29	0.25	3.7			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
618	pr_M_1	3	окулист	['отоларинголог', 'окулист']	о	3	13	30	0.8	1.22			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
619	pr_M_1	3	обаятельный	['окулист', 'обаятельный']	о	8	14	31	9.5	3.89			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
620	pr_M_1	3	отрезок	['обаятельный', 'отрезок']	о	8	15	32	10.3	9.08		1.0	54	17	17	20	2.639803922	senior academics	individual association strategy	S4
621	pr_M_1	3	осколок	['отрезок', 'осколок']	о	3	16	33	20.4	1.21			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
622	pr_M_1	3	обломок	['осколок', 'обломок']	о	3	17	34	13.6	1.63			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
623	pr_M_1	1	скамейка		с	nan	1	35	29.0				54	17	17	20	2.639803922	senior academics		
624	pr_M_1	1	стол	['скамейка', 'стол']	с	3	2	36	402.5	1.35			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
625	pr_M_1	1	стул	['стол', 'стул']	с	3	3	37	87.6	1.65			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
626	pr_M_1	1	стеллаж	['стул', 'стеллаж']	с	3	4	38	6.5	2.01			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
627	pr_M_1	1	стилус	['стеллаж', 'стилус']	с	1	5	39	0.1	1.85			54	17	17	20	2.639803922	senior academics	phonetic strategy	S1
628	pr_M_1	1	сногсшибательный	['стилус', 'сногсшибательный']	с	8	6	40	1.9	3.03			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
629	pr_M_1	1	сказка	['сногсшибательный', 'сказка']	с	8	7	41	54.7	1.85			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
630	pr_M_1	1	сказание	['сказка', 'сказание']	с	2	8	42	3.4	1.77			54	17	17	20	2.639803922	senior academics	derivative strategy	S2
631	pr_M_1	2	стихотворение	['сказание', 'стихотворение']	с	3	9	43	48.7	1.57			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
632	pr_M_1	2	стружка	['стихотворение', 'стружка']	с	8	10	44	3.8	1.81			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
633	pr_M_1	2	спилок	['стружка', 'спилок']	с	3	11	45	0.03	2.6			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
634	pr_M_1	3	самостоятельный	['спилок', 'самостоятельный']	с	8	12	46	45.6	2.01			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
635	pr_M_1	3	смешной	['самостоятельный', 'смешной']	с	8	13	47	55.0	1.51			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
636	pr_M_1	3	сильный	['смешной', 'сильный']	с	8	14	48	220.5	2.3			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
637	pr_M_1	3	слагаемое	['сильный', 'слагаемое']	с	8	15	49	2.0	3.46			54	17	17	20	2.639803922	senior academics	individual association strategy	S4
638	pr_M_1	3	словосочетание	['слагаемое', 'словосочетание']	с	3	16	50	5.7	5.53		1.0	54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
639	pr_M_1	3	сказка	['словосочетание', 'сказка']	с	3	17	51	54.7	2.03			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
640	pr_M_1	3	стрелка	['сказка', 'стрелка']	с	8	18	52	23.0	2.34		1.0	54	17	17	20	2.639803922	senior academics	individual association strategy	S4
641	pr_M_1	3	стрелочник	['стрелка', 'стрелочник']	с	2	19	53	1.3	2.94			54	17	17	20	2.639803922	senior academics	derivative strategy	S2
642	pr_M_1	3	схемник	['стрелочник', 'схемник']	с	4	20	54		4.61			54	17	17	20	2.639803922	senior academics	semantic-field strategy	S3
643	pr_M_2	1	пирамида		п	nan	1	1	16.0				61	22	18	21	1.54862069	senior academics		
644	pr_M_2	1	пиония	['пирамида', 'пиония']	п	8	2	2		0.01			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
645	pr_M_2	1	пастух	['пиония', 'пастух']	п	8	3	3	9.6	1.49	1.0		61	22	18	21	1.54862069	senior academics	individual association strategy	S4
646	pr_M_2	1	паспорт	['пастух', 'паспорт']	п	1	4	4	49.6	1.67	1.0		61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
647	pr_M_2	1	партенит	['паспорт', 'партенит']	п	8	5	5	0.09	1.4	1.0		61	22	18	21	1.54862069	senior academics	individual association strategy	S4
648	pr_M_2	1	полова	['партенит', 'полова']	п	8	6	6	0.35	1.4	1.0		61	22	18	21	1.54862069	senior academics	individual association strategy	S4
649	pr_M_2	1	после	['полова', 'после']	п	8	7	7	1092.0	0.1			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
650	pr_M_2	1	принтер	['после', 'принтер']	п	8	8	8	5.3	2.55		1.0	61	22	18	21	1.54862069	senior academics	individual association strategy	S4
651	pr_M_2	1	паблик	['принтер', 'паблик']	п	8	9	9		0.01			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
652	pr_M_2	2	промоушен	['паблик', 'промоушен']	п	3	10	10	0.22	0.63	1.0		61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
653	pr_M_2	2	пестициды	['промоушен', 'пестициды']	п	4	11	11	2.0	0.79	1.0		61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
654	pr_M_2	2	покров	['пестициды', 'покров']	п	4	12	12	14.0	1.28			61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
655	pr_M_2	2	пирсинг	['покров', 'пирсинг']	п	8	13	13	0.5	2.57			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
656	pr_M_2	2	пастеризация	['пирсинг', 'пастеризация']	п	4а	14	14	0.7	2.92		1.0	61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
657	pr_M_2	2	портфель	['пастеризация', 'портфель']	п	8	15	15	31.2	1.66	1.0		61	22	18	21	1.54862069	senior academics	individual association strategy	S4
658	pr_M_2	3	правда	['портфель', 'правда']	п	8	16	16	428.5	1.74	1.0	1.0	61	22	18	21	1.54862069	senior academics	individual association strategy	S4
659	pr_M_2	3	постулат	['правда', 'постулат']	п	3	17	17	6.6	1.44	1.0		61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
660	pr_M_2	3	перенос	['постулат', 'перенос']	п	8	18	18	10.8	0.84	1.0		61	22	18	21	1.54862069	senior academics	individual association strategy	S4
661	pr_M_2	3	передвижение	['перенос', 'передвижение']	п	2	19	19	13.2	0.01			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
662	pr_M_2	3	перемещение	['передвижение', 'перемещение']	п	2	20	20	17.4	0.01			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
663	pr_M_2	3	перекос	['перемещение', 'перекос']	п	2	21	21	2.5	0.83	1.0		61	22	18	21	1.54862069	senior academics	derivative strategy	S2
664	pr_M_2	3	продвижение	['перекос', 'продвижение']	п	8	22	22	18.3	1.51	1.0		61	22	18	21	1.54862069	senior academics	individual association strategy	S4
665	pr_M_2	1	обозначить		о	nan	1	23	30.1				61	22	18	21	1.54862069	senior academics		
666	pr_M_2	1	озвучить	['обозначить', 'озвучить']	о	3	2	24	6.4	0.01			61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
667	pr_M_2	1	осквернить	['озвучить', 'осквернить']	о	8	3	25	2.7	0.34			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
668	pr_M_2	1	остервениться	['осквернить', 'остервениться']	о	1	4	26	0.15	0.57			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
669	pr_M_2	1	остепениться	['остервениться', 'остепениться']	о	1	5	27	0.9	0.01			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
670	pr_M_2	1	облюбовать	['остепениться', 'облюбовать']	о	8	6	28	2.8	2.49	1.0		61	22	18	21	1.54862069	senior academics	individual association strategy	S4
671	pr_M_2	1	обрадоваться	['облюбовать', 'обрадоваться']	о	2	7	29	41.7	0.79			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
672	pr_M_2	1	обусловить	['обрадоваться', 'обусловить']	о	2	8	30	33.6	1.2			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
673	pr_M_2	1	опередить	['обусловить', 'опередить']	о	8	9	31	10.9	0.99			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
674	pr_M_2	2	отразить	['опередить', 'отразить']	о	8	10	32	16.5	0.97			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
675	pr_M_2	2	отрекомендовать	['отразить', 'отрекомендовать']	о	2	11	33	0.4	1.24			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
676	pr_M_2	2	отрапортовать	['отрекомендовать', 'отрапортовать']	о	2	12	34	2.2	0.01			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
677	pr_M_2	2	отделаться	['отрапортовать', 'отделаться']	о	2	13	35	11.0	1.06			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
678	pr_M_2	2	отбрыкаться	['отделаться', 'отбрыкаться']	о	2	14	36	0.09	1.83			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
679	pr_M_2	3	образование	['отбрыкаться', 'образование']	о	1	15	37	188.9	14.72	1.0	1.0	61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
680	pr_M_2	3	образовывать	['образование', 'образовывать']	о	1	16	38	34.8	1.22			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
681	pr_M_2	3	обрекать	['образовывать', 'обрекать']	о	1	17	39	3.5	0.59			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
682	pr_M_2	3	овуляция	['обрекать', 'овуляция']	о	8	18	40	1.4	4.14			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
683	pr_M_2	1	слава		с	nan	1	41	120.2				61	22	18	21	1.54862069	senior academics		
684	pr_M_2	1	сова	['слава', 'сова']	с	1	2	42	8.5	2.08	1.0		61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
685	pr_M_2	1	севооборот	['сова', 'севооборот']	с	1	3	43	0.6	1.94			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
686	pr_M_2	1	слово	['севооборот', 'слово']	с	1а	4	44	967.9	0.99			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
687	pr_M_2	1	солнце	['слово', 'солнце']	с	1	5	45	165.2	1.51			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
688	pr_M_2	1	седло	['солнце', 'седло']	с	8	6	46	12.8	0.17			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
689	pr_M_2	1	событие	['седло', 'событие']	с	8	7	47	206.5	1.56			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
690	pr_M_2	2	слабость	['событие', 'слабость']	с	8	8	48	34.1	3.01			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
691	pr_M_2	2	следовать	['слабость', 'следовать']	с	1	9	49	305.1	1.01			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
692	pr_M_2	2	случай	['следовать', 'случай']	с	1	10	50	709.7	1.22			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
693	pr_M_2	2	соответствие	['случай', 'соответствие']	с	3	11	51	141.0	1.55			61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
694	pr_M_2	2	судебный	['соответствие', 'судебный']	с	8	12	52	126.1	3.35			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
695	pr_M_2	2	сверхъестественных	['судебный', 'сверхъестественных']	с	8	13	53	4.3	1.26			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
696	pr_M_2	2	сверхмощный	['сверхъестественных', 'сверхмощный']	с	2	14	54	0.7	0.3			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
697	pr_M_2	3	сверхпроизводимый	['сверхмощный', 'сверхпроизводимый']	с	2	15	55		1.83	1.0	1.0	61	22	18	21	1.54862069	senior academics	derivative strategy	S2
698	pr_M_2	3	супер	['сверхпроизводимый', 'супер']	с	3	16	56	4.8	3.57		1.0	61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
699	pr_M_2	3	супермощный	['супер', 'супермощный']	с	2	17	57	0.05	1.07			61	22	18	21	1.54862069	senior academics	derivative strategy	S2
700	pr_M_2	3	ставить	['супермощный', 'ставить']	с	8	18	58	138.7	3.23			61	22	18	21	1.54862069	senior academics	individual association strategy	S4
701	pr_M_2	3	стерва	['ставить', 'стерва']	с	1	19	59	6.0	1.49			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
702	pr_M_2	3	стол	['стерва', 'стол']	с	1	20	60	402.5	1.54			61	22	18	21	1.54862069	senior academics	phonetic strategy	S1
703	pr_M_2	3	стул	['стол', 'стул']	с	7	21	61	87.6	0.1			61	22	18	21	1.54862069	senior academics	semantic-field strategy	S3
704	pr_M_3	1	папа		п	nan	1	1	143.4				53	21	13	19	2.5702	senior academics		
705	pr_M_3	1	пирамида	['папа', 'пирамида']	п	8	2	2	16.0	0.12			53	21	13	19	2.5702	senior academics	individual association strategy	S4
706	pr_M_3	1	папуасы	['пирамида', 'папуасы']	п	8	3	3	1.1	0.15			53	21	13	19	2.5702	senior academics	individual association strategy	S4
707	pr_M_3	1	паук	['папуасы', 'паук']	п	8	4	4	9.9	0.67	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
708	pr_M_3	1	прыгалки	['паук', 'прыгалки']	п	8	5	5	0.2	1.2	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
709	pr_M_3	1	пружина	['прыгалки', 'пружина']	п	3	6	6	11.7	2.67	1.0		53	21	13	19	2.5702	senior academics	semantic-field strategy	S3
710	pr_M_3	1	пергамент	['пружина', 'пергамент']	п	8	7	7	2.2	0.32			53	21	13	19	2.5702	senior academics	individual association strategy	S4
711	pr_M_3	1	пластик	['пергамент', 'пластик']	п	3	8	8	6.8	0.75	1.0		53	21	13	19	2.5702	senior academics	semantic-field strategy	S3
712	pr_M_3	1	папирус	['пластик', 'папирус']	п	3а	9	9	1.6	0.88	1.0		53	21	13	19	2.5702	senior academics	semantic-field strategy	S3
713	pr_M_3	2	прыжок	['папирус', 'прыжок']	п	8	10	10	20.9	6.7	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
714	pr_M_3	2	попугай	['прыжок', 'попугай']	п	8	11	11	10.0	1.92	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
715	pr_M_3	2	пингвин	['попугай', 'пингвин']	п	3	12	12	3.9	0.81			53	21	13	19	2.5702	senior academics	semantic-field strategy	S3
716	pr_M_3	2	пластилин	['пингвин', 'пластилин']	п	1	13	13	2.2	0.93			53	21	13	19	2.5702	senior academics	phonetic strategy	S1
717	pr_M_3	2	парус	['пластилин', 'парус']	п	8	14	14	15.2	3.07	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
718	pr_M_3	2	перпендикуляр	['парус', 'перпендикуляр']	п	8	15	15	0.5	1.67	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
719	pr_M_3	2	премия	['перпендикуляр', 'премия']	п	1	16	16	56.2	8.44	1.0		53	21	13	19	2.5702	senior academics	phonetic strategy	S1
720	pr_M_3	3	прыжок	['премия', 'прыжок']	п	8	17	17	20.9	1.63	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
721	pr_M_3	3	плавание	['прыжок', 'плавание']	п	3	18	18	17.1	2.24	1.0		53	21	13	19	2.5702	senior academics	semantic-field strategy	S3
722	pr_M_3	3	праздник	['плавание', 'праздник']	п	8	19	19	115.0	3.15	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
723	pr_M_3	3	павлин	['праздник', 'павлин']	п	8	20	20	2.4	5.38	1.0		53	21	13	19	2.5702	senior academics	individual association strategy	S4
